Temperature,Humidity,Wind Speed,Wind Direction,Dew Point,Pressure,Precipitation,Visibility,Cloud Cover,Weather Event
27.54,80.14,0.06,273.49,26.05,1005.04,33.03,0.81,95.63,Thunderstorm
24.04,91.98,13.68,219.77,15.12,1011.96,0.58,14.98,7.5,Clear
28.22,71.77,3.31,331.9,23.34,1015.33,3.97,14.78,5.54,Clear
12.13,79.43,23.7,229.13,8.54,1009.47,36.95,6.39,79.31,Rain
5.14,90.75,3.43,114.68,-2.2,1028.46,1.75,3.31,87.07,Snow
18.76,60.25,23.2,121.73,13.95,1018.18,0.28,13.88,3.37,Clear
14.48,73.08,15.15,128.74,4.45,1008.27,29.38,5.7,70.17,Rain
20.72,54.17,3.8,284.56,16.09,1014.56,40.87,5.56,89.42,Rain
21.12,71.68,39.22,361.31,15.73,1009.26,4.26,8.59,9.14,Clear
25.18,77.37,1.9,337.65,19.46,1024.04,43.74,4.24,88.28,Thunderstorm
15.28,43.41,8.18,65.99,11.81,1017.35,0.95,1.66,98.63,Fog
29.49,88.49,3.53,120.65,27.63,1028.3,-0.61,7.91,2.64,Clear
18.85,41.38,9.31,58.06,16.93,1025.95,6.99,5.11,57.02,Cloudy
27.22,49.89,27.18,184.13,22.79,997.07,2.64,8.58,5.37,Clear
28.59,51.65,5.19,242.45,19.44,1004.46,6.01,9.25,10.42,Clear
6.28,42.65,29.67,155.13,-1.68,1009.97,1.04,0.63,90.82,Fog
21.87,63.43,27.94,103.55,14.53,999.59,-2.75,13.18,-3.05,Clear
18.15,50.48,22.82,336.81,8.24,1010.66,30.27,1.99,85.24,Thunderstorm
22.06,77.06,9.2,264.29,19.95,1018.4,6.29,7.19,60.96,Cloudy
16.88,79.48,28.69,277.81,14.09,1020.0,-3.97,8.74,83.47,Cloudy
25.41,42.02,30.1,73.33,17.52,1012.99,-0.87,10.91,10.9,Clear
6.18,40.54,15.28,301.17,1.32,1014.24,24.84,3.19,69.63,Snow
16.17,33.74,18.97,78.2,9.26,1008.43,-5.0,4.57,74.98,Cloudy
22.2,52.64,30.17,99.64,18.91,1013.98,-1.51,8.75,21.61,Clear
16.35,74.67,20.13,324.33,13.5,1029.92,40.52,6.24,100.74,Rain
29.76,79.43,27.16,281.23,27.65,999.04,3.12,12.17,16.93,Clear
12.52,76.38,21.1,6.68,5.73,1004.16,-1.48,1.26,100.43,Fog
20.5,32.47,1.44,143.83,16.08,1002.81,37.95,7.62,85.31,Rain
31.39,47.08,9.46,92.74,28.49,1007.92,3.78,10.02,20.22,Clear
20.69,33.41,12.85,316.21,11.48,1020.54,5.7,9.82,16.13,Clear
19.42,49.7,6.45,17.63,15.24,1020.15,21.1,2.46,79.17,Thunderstorm
24.8,78.47,35.32,319.22,15.33,1002.1,26.06,7.0,87.47,Rain
3.99,71.11,2.7,189.94,0.01,1031.25,11.42,2.84,69.86,Snow
29.22,70.39,37.18,296.82,22.24,1001.99,-2.09,8.56,78.35,Cloudy
2.53,59.02,33.5,127.94,-3.22,1010.63,13.68,4.63,97.69,Snow
10.7,77.87,36.63,348.76,5.19,1009.34,32.71,2.96,82.99,Rain
20.48,81.73,15.47,225.8,17.8,1019.94,6.8,6.96,81.22,Cloudy
28.74,65.99,27.54,71.31,27.31,1014.63,-1.29,6.5,46.26,Cloudy
17.6,73.41,13.08,224.52,12.61,1006.15,20.86,5.88,69.09,Rain
23.22,69.99,20.92,151.4,18.63,1012.62,-4.75,8.59,78.63,Cloudy
22.07,84.13,14.51,344.3,12.89,1015.78,10.26,4.46,85.6,Rain
25.5,46.28,11.53,157.38,22.04,1008.64,0.07,13.02,8.1,Clear
20.07,45.25,23.88,211.69,9.62,1004.1,-3.22,8.16,0.96,Clear
16.43,37.18,5.98,14.99,9.45,1020.0,25.24,2.76,84.22,Rain
19.11,87.85,35.93,353.87,10.57,1032.53,5.01,6.66,63.44,Cloudy
29.35,68.96,2.85,32.93,23.95,1016.63,0.04,6.48,74.33,Cloudy
30.51,49.73,30.24,255.63,27.35,1021.02,43.75,4.56,82.2,Thunderstorm
17.48,78.69,7.71,102.5,12.47,1017.26,2.63,5.62,53.44,Cloudy
31.65,89.99,28.96,311.76,27.68,1009.39,1.33,10.6,11.81,Clear
13.84,45.98,32.17,24.82,8.48,1022.98,-0.52,1.73,101.12,Fog
24.12,40.24,39.59,286.88,20.75,1019.82,19.31,7.73,95.67,Rain
30.73,36.19,8.78,146.14,24.59,1016.79,-2.84,13.27,15.72,Clear
26.05,32.14,5.66,105.9,20.24,1032.75,2.82,10.1,14.67,Clear
16.71,89.55,11.29,312.61,10.82,1007.47,2.98,9.18,92.65,Cloudy
20.08,70.47,30.99,125.98,16.0,1013.33,7.27,9.02,69.38,Cloudy
20.29,42.79,25.02,-3.43,11.77,1011.12,6.16,5.99,92.35,Cloudy
27.22,52.25,20.8,229.42,25.62,1000.22,1.42,12.78,10.29,Clear
23.56,62.53,5.61,185.28,14.66,1014.51,13.31,3.89,94.37,Rain
22.77,86.99,9.55,42.41,15.34,1008.26,-3.41,6.39,55.25,Cloudy
33.26,36.13,28.82,118.51,28.03,1018.84,4.19,13.27,11.85,Clear
-4.59,83.8,34.4,276.85,-13.65,1013.17,0.37,4.16,67.25,Snow
32.7,83.32,14.34,140.28,26.97,996.83,-3.06,10.77,17.96,Clear
25.96,48.44,10.73,217.34,16.37,1010.94,8.73,8.4,74.69,Cloudy
21.91,79.22,7.29,256.69,15.24,1014.29,66.63,0.28,80.5,Thunderstorm
25.43,81.21,15.65,344.32,14.82,1003.61,-5.23,15.64,13.12,Clear
29.28,48.15,12.14,140.97,21.26,1007.79,2.03,8.67,11.3,Clear
31.45,31.74,4.23,341.79,25.55,1019.7,5.07,8.63,3.66,Clear
18.35,34.44,30.68,261.02,9.15,1015.84,6.54,9.81,88.45,Cloudy
31.12,41.22,35.06,303.08,28.66,1001.81,-2.07,11.3,-3.1,Clear
15.58,87.34,36.55,335.61,12.54,1020.49,27.93,7.99,69.1,Rain
17.86,48.74,7.34,348.65,16.34,1018.81,36.58,3.19,79.63,Rain
23.32,82.89,16.99,132.19,16.43,1010.16,40.04,0.85,92.22,Thunderstorm
24.62,39.09,32.05,268.78,19.12,1019.14,28.53,2.6,91.43,Rain
26.88,85.71,11.96,252.2,23.48,1009.99,2.18,10.35,61.65,Cloudy
-3.89,81.6,37.51,34.46,-8.89,1006.96,14.81,1.98,83.11,Snow
20.95,87.8,5.5,-6.96,14.02,1007.11,43.23,1.82,94.08,Thunderstorm
3.92,34.95,37.22,70.3,-5.84,1013.9,27.85,2.67,99.81,Snow
15.3,36.56,13.32,331.11,9.48,1007.98,7.72,7.77,56.32,Cloudy
28.14,83.35,35.15,263.59,17.75,1015.58,-4.37,11.71,12.37,Clear
16.67,76.5,17.72,315.25,14.53,1018.04,2.02,9.37,85.08,Cloudy
18.23,64.72,5.95,37.03,9.81,1019.37,101.4,4.57,103.64,Thunderstorm
21.05,66.97,13.29,211.09,12.26,1025.48,7.81,4.83,53.36,Cloudy
15.69,63.15,-2.33,94.41,6.62,993.43,0.61,7.86,88.08,Rain
17.15,44.91,25.6,35.94,9.16,1021.65,40.71,7.06,89.38,Rain
13.67,37.03,25.73,0.09,8.28,1010.03,4.01,6.08,82.44,Rain
23.65,84.64,18.9,310.22,17.74,999.53,3.48,13.59,19.33,Clear
5.97,58.09,4.86,59.71,-1.15,993.87,-1.97,2.65,71.28,Snow
29.99,45.56,30.4,173.66,25.77,1010.78,4.8,8.81,8.44,Clear
25.56,48.79,4.07,23.72,21.18,1004.69,3.26,13.36,14.1,Clear
30.78,76.16,38.21,346.95,27.06,1007.36,0.71,14.67,8.17,Clear
30.91,45.06,4.36,149.86,24.41,1034.47,4.22,11.91,12.1,Clear
28.4,65.08,3.51,212.17,23.85,1021.39,4.82,9.02,47.46,Cloudy
31.45,58.35,33.15,262.9,28.35,1011.5,-3.21,12.25,7.34,Clear
13.66,54.2,1.84,60.43,10.2,1021.52,9.08,3.31,99.76,Rain
23.33,68.12,26.09,301.58,19.93,1025.87,-4.12,9.12,-0.82,Clear
26.88,59.59,26.88,71.71,24.71,1002.8,24.06,5.14,77.18,Thunderstorm
30.63,92.44,22.54,246.04,24.49,1014.09,-3.14,9.09,20.57,Clear
19.15,87.53,27.66,318.28,9.04,1005.45,22.35,5.93,91.75,Rain
24.65,38.84,26.14,313.73,15.99,1010.29,6.41,6.83,89.1,Cloudy
25.67,53.65,7.13,118.51,17.99,1027.16,4.82,14.53,-1.32,Clear
23.57,60.46,36.29,229.63,17.31,1018.1,0.44,11.07,8.35,Clear
17.42,64.35,16.28,28.9,12.37,1017.91,37.86,1.65,87.28,Rain
22.13,90.24,28.01,295.92,15.63,1019.99,-3.48,12.57,9.58,Clear
13.6,91.17,36.76,245.04,9.55,1029.53,12.02,6.46,95.35,Rain
20.24,85.07,8.05,75.01,12.06,1026.83,-2.32,8.71,19.79,Clear
11.9,28.01,17.48,299.19,8.18,1005.78,33.6,6.96,78.64,Rain
16.27,80.13,34.71,278.59,9.46,1008.46,43.79,4.91,73.98,Rain
21.32,53.29,5.63,33.9,16.09,1013.93,-5.34,12.4,15.82,Clear
22.29,53.8,6.46,266.39,13.55,1029.0,0.45,5.11,89.71,Rain
18.3,38.11,38.22,26.88,14.87,1019.74,4.79,3.72,78.71,Rain
35.15,50.52,26.66,369.3,28.12,1001.96,-2.68,9.35,5.48,Clear
14.19,26.81,19.5,218.86,8.56,1006.39,43.66,6.84,80.21,Rain
-2.68,88.95,25.63,184.41,-9.92,1022.72,26.38,4.3,87.02,Snow
29.14,40.71,34.77,49.17,19.47,1008.59,-4.57,12.8,3.82,Clear
20.11,34.51,22.95,252.77,10.86,1020.05,3.99,7.95,58.73,Cloudy
13.55,59.22,21.11,362.78,7.59,1014.81,10.8,5.87,93.71,Rain
28.35,63.88,8.0,287.24,23.66,1007.25,4.65,8.92,18.21,Clear
24.53,78.8,40.02,286.05,18.62,993.5,0.25,13.08,2.55,Clear
6.14,58.61,3.47,96.53,0.1,1023.47,5.15,3.52,64.37,Snow
21.46,60.56,3.43,246.37,13.83,1008.99,-0.66,6.76,85.45,Cloudy
29.61,85.02,25.66,302.52,21.94,1021.98,2.42,14.42,5.35,Clear
30.16,44.85,38.4,289.73,22.21,1015.06,6.06,11.5,9.1,Clear
19.41,49.73,33.38,36.81,10.32,1015.46,29.1,6.14,81.04,Rain
24.3,39.9,29.93,111.74,18.05,1014.63,-3.99,15.09,-3.51,Clear
19.03,65.74,17.05,218.69,14.07,1016.63,0.99,7.11,52.8,Cloudy
21.65,73.16,20.97,249.23,18.86,1006.96,6.04,14.87,5.26,Clear
24.54,37.11,14.59,306.21,13.87,1002.59,61.75,2.03,93.31,Thunderstorm
23.54,38.78,9.56,314.86,20.72,996.15,3.84,8.89,12.1,Clear
9.35,65.72,9.49,124.9,4.64,1002.43,5.0,0.28,88.77,Fog
30.27,39.45,27.06,78.63,25.3,1017.27,-0.08,13.6,16.27,Clear
28.81,61.33,26.07,282.08,21.45,1000.51,-3.36,7.78,84.11,Cloudy
27.82,61.36,30.59,268.2,23.26,1018.53,6.5,7.87,60.16,Cloudy
22.9,86.04,20.67,32.38,18.62,1027.86,2.06,5.51,74.44,Cloudy
16.82,68.86,6.06,75.0,13.15,1010.12,2.69,5.88,80.09,Cloudy
24.72,56.28,9.64,170.16,20.18,997.68,2.54,8.74,68.33,Cloudy
31.38,76.64,27.94,123.96,29.88,1015.77,1.48,12.72,13.03,Clear
-3.1,63.24,28.22,46.04,-8.9,1008.35,19.36,5.3,86.43,Snow
25.77,40.08,13.54,159.61,22.06,1027.72,-4.5,8.42,11.3,Clear
21.76,32.97,8.11,329.86,15.01,1021.81,6.31,6.54,87.14,Rain
31.24,84.84,6.45,352.35,26.39,1005.79,6.1,8.86,2.81,Clear
26.65,75.42,22.25,134.71,16.98,1015.36,79.16,3.56,94.31,Thunderstorm
14.29,83.32,15.64,41.16,8.61,1001.25,6.0,6.87,74.72,Cloudy
17.46,89.89,2.85,213.18,15.87,1000.34,-3.63,8.12,56.66,Cloudy
26.57,90.56,20.98,135.85,18.16,1007.61,-5.81,12.98,7.97,Clear
27.16,43.79,37.0,344.67,21.13,1027.06,7.39,5.99,66.56,Cloudy
31.31,30.7,28.16,267.75,27.2,1006.06,-1.28,9.78,12.86,Clear
12.39,33.38,19.91,243.59,7.15,1027.35,14.56,4.69,97.78,Rain
18.95,81.47,28.56,130.81,9.38,1010.36,37.82,7.57,100.47,Rain
-2.1,91.81,32.33,319.76,-6.32,1006.36,29.58,5.5,97.02,Snow
23.75,45.95,-0.95,321.1,17.45,1024.95,-4.08,13.36,2.5,Clear
21.67,90.34,19.05,50.52,12.47,1012.99,1.18,13.14,10.1,Clear
-4.02,85.03,0.92,195.96,-9.72,1004.68,8.28,3.6,97.31,Snow
29.33,28.86,39.09,341.23,26.34,1030.47,-3.92,12.86,12.01,Clear
35.68,52.99,4.65,52.86,26.98,1020.59,1.83,13.44,10.5,Clear
33.86,41.03,33.65,114.02,28.31,1008.58,5.74,15.34,19.51,Clear
19.54,49.49,39.34,194.73,16.87,996.61,0.43,12.51,7.47,Clear
4.05,80.09,40.8,157.96,-2.82,1016.18,20.92,1.84,96.52,Snow
29.34,76.31,5.59,296.98,25.78,1022.69,55.16,1.4,89.28,Thunderstorm
34.13,31.42,29.73,123.96,25.09,1013.52,-3.59,10.2,14.53,Clear
18.47,82.98,9.28,189.56,15.55,1026.72,1.64,7.92,67.09,Cloudy
21.18,61.99,27.58,113.24,12.38,1021.58,2.5,12.23,14.92,Clear
32.1,56.89,8.54,322.33,28.33,1028.97,-1.5,11.78,12.61,Clear
30.23,44.77,11.15,118.0,26.35,999.73,5.29,12.58,11.34,Clear
19.86,69.36,2.63,49.89,14.86,1002.34,35.68,3.2,91.73,Thunderstorm
34.36,36.24,20.92,55.24,28.0,1016.0,6.03,15.55,12.65,Clear
27.03,77.82,20.07,159.04,24.11,1037.36,-2.42,9.01,0.9,Clear
27.1,37.22,2.08,74.13,18.39,994.41,6.38,5.85,55.52,Cloudy
31.07,65.25,27.24,84.05,27.73,1024.17,2.26,11.37,8.1,Clear
23.41,50.79,13.87,324.56,17.64,1022.91,29.58,7.43,66.02,Rain
15.81,79.34,31.35,81.32,8.59,993.67,-0.06,8.12,75.56,Cloudy
26.68,56.98,37.79,347.46,18.22,1014.52,2.56,8.42,54.92,Cloudy
30.63,69.23,35.59,122.55,27.52,1015.64,1.8,9.56,5.09,Clear
33.99,75.87,15.9,120.46,30.95,1004.71,6.27,10.15,18.23,Clear
26.85,43.11,25.29,130.0,23.17,1020.87,-2.15,5.05,76.84,Cloudy
30.68,34.35,26.6,294.56,28.55,997.17,0.06,8.54,3.13,Clear
20.97,47.86,27.61,215.42,13.79,1030.78,5.22,8.38,83.54,Cloudy
28.06,64.17,26.83,232.82,24.76,1004.75,-3.74,9.45,7.21,Clear
14.14,36.62,33.11,18.48,4.64,1000.94,7.55,9.26,72.15,Cloudy
22.38,50.1,25.85,200.1,13.77,1009.46,3.52,11.79,1.46,Clear
22.55,76.31,1.24,216.26,19.87,1014.51,-1.52,7.22,58.37,Cloudy
22.94,51.85,30.91,10.54,16.18,1006.98,42.28,4.15,93.46,Rain
-0.87,80.43,30.13,121.56,-5.0,1015.56,17.5,6.04,97.84,Snow
20.41,31.61,11.23,326.42,10.94,1008.45,-0.7,7.11,57.87,Cloudy
25.41,55.74,38.74,156.47,20.68,1006.62,2.3,15.43,-2.47,Clear
22.88,33.54,3.98,329.66,18.43,1008.79,0.02,6.27,72.29,Cloudy
28.06,75.93,16.35,341.06,20.31,1025.08,2.04,9.37,67.11,Cloudy
21.93,36.31,25.43,22.56,16.53,1006.21,92.0,3.79,82.99,Thunderstorm
11.35,85.21,32.85,137.13,8.89,1005.48,14.33,6.64,94.86,Rain
8.87,50.73,28.83,340.34,-0.44,1012.08,6.29,5.5,71.63,Snow
16.65,85.95,28.72,275.51,10.36,1018.69,-2.91,7.56,86.72,Cloudy
27.74,73.54,11.21,176.75,24.46,1015.35,-1.09,10.23,81.02,Cloudy
24.77,75.88,38.79,204.04,16.31,1016.48,1.62,9.36,63.01,Cloudy
29.7,65.47,19.54,44.2,24.49,1017.48,5.47,10.63,5.53,Clear
21.23,40.9,25.73,12.66,13.48,1025.96,-3.25,10.27,12.61,Clear
27.59,83.43,20.56,64.67,22.1,1001.03,-0.6,9.59,3.12,Clear
12.15,58.45,25.03,118.2,2.67,1023.69,2.89,3.57,87.72,Rain
21.29,69.97,17.9,93.73,12.99,1024.69,-5.09,15.12,17.43,Clear
22.02,65.73,30.64,60.89,16.97,997.59,1.64,10.82,7.87,Clear
19.05,56.11,15.05,117.92,16.72,1008.85,7.49,7.59,55.68,Cloudy
24.82,51.31,26.87,6.38,18.44,1012.51,-3.04,8.05,21.33,Clear
15.21,44.16,21.91,32.45,9.14,1001.13,-2.62,6.74,80.87,Cloudy
19.71,82.69,25.9,173.42,14.52,1012.8,12.19,2.34,73.75,Rain
29.96,55.33,2.94,171.74,28.33,1013.88,-1.43,14.41,18.13,Clear
-3.95,57.21,23.03,313.48,-14.08,1000.98,19.3,2.39,77.66,Snow
22.47,31.2,25.7,318.33,17.01,1030.38,3.84,8.89,55.8,Cloudy
29.58,64.41,6.13,197.28,26.77,1023.25,87.35,1.82,79.97,Thunderstorm
33.46,77.77,16.6,273.74,24.1,1000.18,-5.49,8.15,4.89,Clear
25.5,40.98,20.79,301.69,20.42,1018.79,5.63,6.9,63.11,Cloudy
32.0,26.06,39.23,181.99,22.85,994.56,3.4,8.38,15.22,Clear
24.36,50.14,27.45,28.72,20.59,1024.96,38.07,3.29,82.37,Rain
23.98,74.91,13.74,213.38,18.13,1023.67,27.6,4.14,71.15,Rain
27.44,40.75,20.91,170.7,20.91,1013.34,64.42,1.85,92.88,Thunderstorm
7.92,87.09,11.61,211.52,3.46,1017.83,16.99,4.36,69.31,Snow
17.41,52.69,23.48,115.03,13.35,1005.19,7.31,4.59,86.35,Rain
6.23,91.67,26.78,-6.23,-2.84,1012.05,-2.79,0.49,101.88,Fog
20.49,74.02,12.13,258.35,14.59,1017.99,26.79,3.39,92.06,Rain
20.39,35.4,9.15,60.45,13.85,1023.57,32.52,8.11,86.2,Rain
13.92,66.59,11.75,257.54,7.48,1023.94,41.7,4.69,99.78,Rain
27.74,83.65,3.57,195.66,23.42,1002.27,6.02,13.4,6.58,Clear
32.02,82.06,34.21,86.56,28.54,1003.85,4.58,10.49,17.11,Clear
10.21,41.6,14.72,265.34,0.26,1017.19,21.21,6.74,82.99,Rain
20.02,35.07,7.68,86.75,15.88,1002.01,-1.15,5.86,87.75,Cloudy
26.91,74.46,25.96,26.53,24.07,1002.67,-0.63,7.66,11.68,Clear
23.11,41.38,19.42,236.96,17.57,1014.49,0.8,4.37,73.07,Cloudy
28.35,63.05,20.96,133.61,22.79,998.15,3.58,7.85,85.37,Cloudy
26.45,64.85,-1.62,100.91,19.07,1008.2,6.32,6.82,63.34,Cloudy
28.04,30.72,18.71,93.09,25.73,999.4,-3.48,7.03,60.6,Cloudy
-4.09,68.65,27.92,350.89,-9.4,1011.6,15.48,4.47,93.04,Snow
20.9,45.3,9.54,370.08,14.52,1005.49,71.07,4.65,80.94,Thunderstorm
29.51,85.61,13.71,67.55,21.26,1008.3,1.15,7.27,53.76,Cloudy
18.52,65.98,36.54,128.33,15.41,1019.42,13.61,3.71,101.12,Rain
22.14,33.72,11.04,364.59,14.46,1000.99,60.55,4.84,87.6,Thunderstorm
22.09,58.68,27.77,345.82,19.06,1015.22,-3.43,8.06,77.28,Cloudy
15.42,62.98,38.18,195.56,12.16,1006.78,33.95,7.03,84.27,Rain
15.91,79.39,28.31,166.25,8.67,1019.27,20.19,6.62,70.27,Rain
26.78,54.84,10.24,271.57,21.37,1022.48,2.2,7.01,79.7,Cloudy
23.98,85.78,10.17,61.66,19.04,1021.22,43.16,2.27,84.41,Thunderstorm
26.41,67.39,36.84,17.37,24.07,1025.45,-0.06,11.59,17.74,Clear
30.6,39.37,27.28,224.81,24.53,1010.8,-2.37,15.46,11.41,Clear
21.92,29.67,17.51,259.0,14.18,1010.94,-0.94,10.45,64.34,Cloudy
24.79,37.06,22.01,288.7,18.14,997.13,-2.37,12.1,12.39,Clear
26.38,29.58,11.78,103.62,23.19,1009.06,-0.8,9.74,68.26,Cloudy
17.84,78.84,8.4,68.79,14.64,1015.7,43.14,8.41,90.71,Rain
21.92,69.13,5.89,82.29,19.84,1033.28,3.89,13.17,7.69,Clear
29.05,81.14,30.24,97.06,20.28,1019.99,16.9,1.97,100.92,Thunderstorm
24.97,82.78,23.97,314.5,18.85,1026.09,0.94,13.01,3.97,Clear
22.27,39.57,11.76,224.02,14.71,1016.7,28.6,4.69,93.09,Rain
31.47,78.07,8.84,39.39,28.42,1028.64,5.78,9.77,-2.99,Clear
18.07,51.07,32.38,61.34,7.96,1030.44,40.35,7.02,102.73,Rain
22.01,72.52,30.68,51.88,14.68,1027.55,4.23,7.5,84.15,Cloudy
24.61,80.22,24.58,-7.29,20.47,1009.67,-2.84,8.41,21.39,Clear
19.64,41.34,30.93,211.73,15.08,1004.17,6.72,8.69,55.29,Cloudy
32.44,67.06,0.19,206.43,24.91,1012.61,91.86,5.34,82.51,Thunderstorm
31.64,82.23,30.47,226.6,24.35,1011.84,-0.73,12.26,-5.35,Clear
25.93,87.41,0.4,329.21,16.94,1010.61,4.4,9.73,10.86,Clear
28.16,83.93,0.95,292.1,21.51,1013.94,4.12,13.29,14.48,Clear
11.76,84.62,33.47,27.89,8.84,1006.94,35.73,5.53,81.61,Rain
23.7,57.29,32.89,48.41,17.4,1037.77,7.81,8.86,75.18,Cloudy
31.76,79.51,29.91,62.89,26.57,1014.12,-1.86,9.07,10.25,Clear
30.31,65.11,10.23,225.93,25.06,1002.97,-3.94,14.78,14.02,Clear
28.18,70.67,40.06,312.7,24.83,1029.61,-1.29,8.21,60.96,Cloudy
23.6,40.8,22.48,101.94,18.54,1018.76,-1.97,8.46,78.61,Cloudy
23.53,42.69,38.12,30.46,19.52,1018.06,4.72,8.24,15.03,Clear
26.57,59.25,36.81,149.21,18.94,1006.89,78.72,0.68,82.85,Thunderstorm
24.96,79.61,36.66,281.86,20.11,1007.52,4.41,8.92,65.05,Cloudy
1.44,28.69,14.85,101.2,-2.38,1008.94,11.81,5.74,94.7,Snow
21.08,62.03,31.72,5.28,12.25,1006.29,8.14,6.17,69.67,Cloudy
24.21,26.47,18.81,179.61,19.83,1027.42,18.04,7.39,92.64,Rain
14.61,49.51,14.42,211.54,6.99,1000.58,7.71,6.85,78.81,Rain
23.99,77.67,4.94,49.13,14.66,1015.12,5.59,10.67,9.45,Clear
26.79,80.02,9.9,87.62,17.71,1009.26,0.23,13.44,14.79,Clear
13.72,61.77,11.25,191.63,5.93,1010.73,-1.12,6.9,78.12,Rain
27.39,56.48,26.16,215.91,18.85,1020.33,-3.4,7.5,16.72,Clear
29.84,50.86,3.15,126.31,24.7,993.33,5.18,14.25,-0.55,Clear
17.14,51.59,13.27,74.73,14.69,1030.59,-2.97,8.33,89.75,Cloudy
32.34,45.26,28.77,123.37,23.44,1018.45,-1.01,13.62,6.18,Clear
25.35,57.62,33.53,171.78,21.31,997.56,5.76,6.83,83.68,Cloudy
20.47,54.17,25.72,356.65,15.26,1024.47,-4.25,9.14,73.59,Cloudy
12.49,67.41,0.23,36.4,5.8,1020.98,23.75,4.38,73.6,Rain
31.44,48.15,3.36,240.44,28.19,998.93,24.71,3.83,97.53,Thunderstorm
32.92,80.8,9.28,191.73,23.07,1015.86,-5.73,13.01,10.69,Clear
1.2,39.35,22.32,31.63,-1.01,1029.46,6.41,3.12,102.96,Snow
9.66,57.94,28.45,7.8,1.67,1018.89,18.21,5.64,94.71,Snow
-0.14,59.63,40.39,326.27,-5.31,1012.1,8.76,3.94,93.74,Snow
15.42,63.41,30.05,78.37,14.07,1029.25,1.36,10.51,56.44,Cloudy
21.93,51.33,6.52,28.02,17.95,1014.28,3.77,6.68,68.47,Rain
17.47,82.72,12.58,93.46,14.87,1006.03,25.12,5.57,71.17,Rain
32.62,81.03,-2.05,215.58,25.11,1011.29,-4.9,14.76,22.73,Clear
34.27,78.4,15.13,27.73,25.83,1011.75,-1.15,13.31,18.34,Clear
22.49,90.06,21.1,72.56,14.2,1021.87,-2.18,9.25,86.54,Cloudy
20.25,67.57,33.42,115.58,13.95,1013.74,-1.39,5.92,83.75,Cloudy
2.67,68.68,19.62,327.96,-4.81,1002.37,27.6,1.58,66.53,Snow
20.5,79.47,24.75,130.95,13.07,1003.2,5.63,12.68,11.08,Clear
28.98,48.91,9.18,58.43,22.01,998.67,-1.53,9.29,55.94,Cloudy
28.08,29.06,39.62,298.14,24.62,1008.0,-0.19,11.18,6.62,Clear
11.81,63.79,8.7,268.94,2.76,1006.27,5.11,1.41,89.04,Fog
15.94,81.25,4.6,76.58,6.87,1015.28,0.8,2.52,89.76,Fog
28.01,30.93,32.88,74.55,24.41,1009.67,0.7,9.6,6.14,Clear
19.15,67.05,24.65,13.82,13.46,999.48,7.6,0.86,93.8,Fog
26.5,57.49,29.68,251.73,18.44,1007.98,60.35,3.54,88.76,Thunderstorm
22.96,75.77,36.55,307.45,18.99,1019.3,-1.35,9.77,13.5,Clear
20.74,69.94,36.17,12.09,12.05,1015.45,102.14,0.81,93.87,Thunderstorm
17.08,48.48,28.11,206.72,9.89,1020.54,-1.08,10.18,78.12,Cloudy
30.15,74.36,27.93,247.43,22.01,1007.83,60.23,4.65,85.45,Thunderstorm
29.58,33.04,37.59,136.08,27.48,1007.96,57.12,2.97,88.09,Thunderstorm
22.47,84.67,26.86,46.31,12.46,1009.67,-4.35,12.99,18.63,Clear
24.33,39.63,21.47,332.51,16.33,1003.21,5.99,13.46,8.42,Clear
34.01,31.58,13.65,224.39,27.94,1002.35,-1.52,9.28,1.55,Clear
21.82,58.39,29.66,59.73,16.92,1014.58,21.68,4.69,69.35,Rain
27.83,84.03,35.01,122.96,20.06,1024.11,-3.18,11.42,7.69,Clear
20.6,62.49,27.97,86.31,13.08,1008.65,-2.01,6.48,55.76,Cloudy
22.16,38.12,15.95,114.48,12.01,1017.05,14.17,6.91,95.0,Rain
32.37,67.35,35.3,272.43,29.55,1011.29,-5.71,10.37,20.11,Clear
21.6,60.19,28.78,262.33,14.62,1015.12,-3.29,5.19,56.86,Cloudy
23.87,77.04,14.27,218.42,15.88,1045.08,-1.39,14.19,10.33,Clear
11.3,75.31,2.68,256.55,6.03,1007.91,38.94,6.33,82.13,Rain
22.09,70.72,35.59,126.01,19.09,998.41,-0.37,8.74,11.5,Clear
0.51,62.64,4.85,153.43,-3.69,1014.87,18.92,0.79,69.62,Snow
10.71,75.38,28.38,217.88,6.72,989.41,17.69,7.38,76.84,Rain
22.17,56.96,19.96,333.7,14.25,1022.86,-0.25,9.95,13.54,Clear
28.74,62.93,5.07,81.91,25.24,1003.83,-2.56,14.41,8.71,Clear
27.03,51.75,15.26,245.63,24.59,1015.17,69.82,5.64,90.7,Thunderstorm
33.49,76.76,3.12,66.47,25.14,1008.26,3.24,11.24,16.82,Clear
29.91,92.37,-0.41,3.37,27.42,1013.92,82.7,1.96,86.3,Thunderstorm
14.74,75.56,21.4,133.71,5.78,1006.96,1.47,6.94,77.5,Cloudy
31.76,65.99,6.77,154.17,28.81,1004.22,-1.76,13.5,0.88,Clear
31.29,33.74,19.57,90.4,28.51,1021.94,-1.39,13.77,3.72,Clear
28.69,89.74,15.19,124.81,24.32,1011.94,4.51,14.21,10.12,Clear
20.44,54.63,35.35,301.44,16.33,1004.66,32.2,4.34,80.97,Thunderstorm
32.47,46.92,29.44,22.65,26.76,1009.74,3.11,14.05,7.61,Clear
